#Date_Time;LadeSpannung;MaxLadeSpannung;MinLadeSpannung;LadeStrom;MaxLadeStrom;MinLadeStrom
24.07.2023 17:42:51;7,8534798535;9,9194139194;0,0781440781;7,4481074481;9,9145299145;0,0781440781
24.07.2023 17:42:51;7,5848595849;9,9194139194;0,0781440781;7,2185592186;9,9145299145;0,0781440781
24.07.2023 17:42:52;6,989010989;9,9194139194;0,0781440781;6,6617826618;9,9145299145;0,0781440781
24.07.2023 17:42:53;6,6862026862;9,9194139194;0,0781440781;6,2759462759;9,9145299145;0,0781440781
24.07.2023 17:42:53;6,4468864469;9,9194139194;0,0781440781;5,9584859585;9,9145299145;0,0781440781
24.07.2023 17:42:54;5,768009768;9,9194139194;0,0781440781;5,4358974359;9,9145299145;0,0781440781
24.07.2023 17:42:55;5,3821733822;9,9194139194;0,0781440781;5,0598290598;9,9145299145;0,0781440781
24.07.2023 17:42:55;5,0500610501;9,9194139194;0,0781440781;4,7277167277;9,9145299145;0,0781440781
24.07.2023 17:42:56;4,5177045177;9,9194139194;0,0781440781;4,0586080586;9,9145299145;0,0781440781
24.07.2023 17:42:57;4,0927960928;9,9194139194;0,0781440781;3,7655677656;9,9145299145;0,0781440781
24.07.2023 17:42:57;3,7167277167;9,9194139194;0,0781440781;3,3894993895;9,9145299145;0,0781440781
24.07.2023 17:42:58;3,15995116;9,9194139194;0,0781440781;2,8913308913;9,9145299145;0,0781440781
24.07.2023 17:42:59;2,9645909646;9,9194139194;0,0781440781;2,5299145299;9,9145299145;0,0781440781
24.07.2023 17:42:59;2,5787545788;9,9194139194;0,0781440781;2,1978021978;9,9145299145;0,0781440781
24.07.2023 17:43:00;2,0561660562;9,9194139194;0,0781440781;1,8168498168;9,9145299145;0,0781440781
24.07.2023 17:43:01;1,8363858364;9,9194139194;0,0781440781;1,5531135531;9,9145299145;0,0781440781
24.07.2023 17:43:01;1,5482295482;9,9194139194;0,0781440781;1,3284493284;9,9145299145;0,0781440781
24.07.2023 17:43:02;1,177045177;9,9194139194;0,0781440781;0,8693528694;9,9145299145;0,0781440781
24.07.2023 17:43:03;0,9719169719;9,9194139194;0,0781440781;0,7716727717;9,9145299145;0,0781440781
24.07.2023 17:43:03;0,7619047619;9,9194139194;0,0781440781;0,5421245421;9,9145299145;0,0781440781
24.07.2023 17:43:04;0,5372405372;9,9194139194;0,0781440781;0,3321123321;9,9145299145;0,0781440781
24.07.2023 17:43:05;0,3711843712;9,9194139194;0,0781440781;0,3418803419;9,9145299145;0,0781440781
24.07.2023 17:43:05;0,2783882784;9,9194139194;0,0781440781;0,1660561661;9,9145299145;0,0781440781
24.07.2023 17:43:06;0,1758241758;9,9194139194;0,0781440781;0,0732600733;9,9145299145;0,0732600733
24.07.2023 17:43:07;0,1025641026;9,9194139194;0,0781440781;0,2148962149;9,9145299145;0,0732600733
24.07.2023 17:43:07;0,21001221;9,9194139194;0,0781440781;0,1318681319;9,9145299145;0,0732600733
24.07.2023 17:43:08;0,2295482295;9,9194139194;0,0781440781;0,2588522589;9,9145299145;0,0732600733
24.07.2023 17:43:09;0,2002442002;9,9194139194;0,0781440781;0,3956043956;9,9145299145;0,0732600733
24.07.2023 17:43:09;0,3125763126;9,9194139194;0,0781440781;0,5128205128;9,9145299145;0,0732600733
24.07.2023 17:43:10;0,5763125763;9,9194139194;0,0781440781;0,7326007326;9,9145299145;0,0732600733
24.07.2023 17:43:11;0,8058608059;9,9194139194;0,0781440781;0,8791208791;9,9145299145;0,0732600733
24.07.2023 17:43:11;0,9035409035;9,9194139194;0,0781440781;1,1721611722;9,9145299145;0,0732600733
24.07.2023 17:43:12;1,2356532357;9,9194139194;0,0781440781;1,6166056166;9,9145299145;0,0732600733
24.07.2023 17:43:13;1,5042735043;9,9194139194;0,0781440781;1,8315018315;9,9145299145;0,0732600733
24.07.2023 17:43:13;1,7484737485;9,9194139194;0,0781440781;2,0659340659;9,9145299145;0,0732600733
24.07.2023 17:43:14;2,188034188;9,9194139194;0,0781440781;2,5885225885;9,9145299145;0,0732600733
24.07.2023 17:43:15;2,5934065934;9,9194139194;0,0781440781;2,8424908425;9,9145299145;0,0732600733
24.07.2023 17:43:16;2,8376068376;9,9194139194;0,0781440781;3,1941391941;9,9145299145;0,0732600733
24.07.2023 17:43:16;3,4481074481;9,9194139194;0,0781440781;3,8095238095;9,9145299145;0,0732600733
24.07.2023 17:43:17;3,7948717949;9,9194139194;0,0781440781;4,1074481074;9,9145299145;0,0732600733
24.07.2023 17:43:18;4,0390720391;9,9194139194;0,0781440781;4,5274725275;9,9145299145;0,0732600733
24.07.2023 17:43:18;4,6349206349;9,9194139194;0,0781440781;5,1623931624;9,9145299145;0,0732600733
24.07.2023 17:43:19;5,0256410256;9,9194139194;0,0781440781;5,474969475;9,9145299145;0,0732600733
24.07.2023 17:43:20;5,4505494505;9,9194139194;0,0781440781;5,7435897436;9,9145299145;0,0732600733
24.07.2023 17:43:20;6,0512820513;9,9194139194;0,0781440781;6,3638583639;9,9145299145;0,0732600733
24.07.2023 17:43:21;6,2564102564;9,9194139194;0,0781440781;6,695970696;9,9145299145;0,0732600733
24.07.2023 17:43:22;6,7057387057;9,9194139194;0,0781440781;7,072039072;9,9145299145;0,0732600733
24.07.2023 17:43:22;7,1941391941;9,9194139194;0,0781440781;7,5164835165;9,9145299145;0,0732600733
24.07.2023 17:43:23;7,536019536;9,9194139194;0,0781440781;7,8485958486;9,9145299145;0,0732600733
24.07.2023 17:43:24;7,7509157509;9,9194139194;0,0781440781;8,2002442002;9,9145299145;0,0732600733
24.07.2023 17:43:24;8,2881562882;9,9194139194;0,0781440781;8,6398046398;9,9145299145;0,0732600733
24.07.2023 17:43:25;8,4590964591;9,9194139194;0,0781440781;8,7765567766;9,9145299145;0,0732600733
24.07.2023 17:43:26;8,7081807082;9,9194139194;0,0781440781;9,0305250305;9,9145299145;0,0732600733
24.07.2023 17:43:26;9,0989010989;9,9194139194;0,0781440781;9,3186813187;9,9145299145;0,0732600733
24.07.2023 17:43:27;9,2161172161;9,9194139194;0,0781440781;9,4358974359;9,9145299145;0,0732600733
24.07.2023 17:43:28;9,4065934066;9,9194139194;0,0781440781;9,6117216117;9,9145299145;0,0732600733
24.07.2023 17:43:29;9,6800976801;9,9194139194;0,0781440781;9,7875457875;9,9145299145;0,0732600733
24.07.2023 17:43:29;9,7094017094;9,9194139194;0,0781440781;9,7924297924;9,9145299145;0,0732600733
24.07.2023 17:43:30;9,7777777778;9,9194139194;0,0781440781;9,8559218559;9,9145299145;0,0732600733
24.07.2023 17:43:31;9,8266178266;9,9194139194;0,0781440781;9,8461538462;9,9194139194;0,0732600733
24.07.2023 17:43:31;9,8998778999;9,9194139194;0,0781440781;9,7435897436;9,9194139194;0,0732600733
24.07.2023 17:43:32;9,7484737485;9,9194139194;0,0781440781;9,7484737485;9,9194139194;0,0732600733
24.07.2023 17:43:33;9,6263736264;9,9194139194;0,0781440781;9,601953602;9,9194139194;0,0732600733
24.07.2023 17:43:33;9,601953602;9,9194139194;0,0781440781;9,4505494505;9,9194139194;0,0732600733
24.07.2023 17:43:34;9,5189255189;9,9194139194;0,0781440781;9,2942612943;9,9194139194;0,0732600733
24.07.2023 17:43:35;9,1868131868;9,9194139194;0,0781440781;8,9865689866;9,9194139194;0,0732600733
24.07.2023 17:43:35;9,0598290598;9,9194139194;0,0781440781;8,7228327228;9,9194139194;0,0732600733
24.07.2023 17:43:36;8,84004884;9,9194139194;0,0781440781;8,4444444444;9,9194139194;0,0732600733
24.07.2023 17:43:37;8,4493284493;9,9194139194;0,0781440781;8,1221001221;9,9194139194;0,0732600733
24.07.2023 17:43:37;8,083028083;9,9194139194;0,0781440781;7,8583638584;9,9194139194;0,0732600733
24.07.2023 17:43:38;7,8046398046;9,9194139194;0,0781440781;7,5018315018;9,9194139194;0,0732600733
24.07.2023 17:43:39;7,2625152625;9,9194139194;0,0781440781;7,0085470085;9,9194139194;0,0732600733
24.07.2023 17:43:39;7,0476190476;9,9194139194;0,0781440781;6,568986569;9,9194139194;0,0732600733
24.07.2023 17:43:40;6,6666666667;9,9194139194;0,0781440781;6,3003663004;9,9194139194;0,0732600733
24.07.2023 17:43:41;6,1098901099;9,9194139194;0,0781440781;5,7435897436;9,9194139194;0,0732600733
24.07.2023 17:43:41;5,8461538462;9,9194139194;0,0781440781;5,4065934066;9,9194139194;0,0732600733
24.07.2023 17:43:42;5,3724053724;9,9194139194;0,0781440781;4,9865689866;9,9194139194;0,0732600733
24.07.2023 17:43:43;4,7619047619;9,9194139194;0,0781440781;4,4004884005;9,9194139194;0,0732600733
24.07.2023 17:43:43;4,5421245421;9,9194139194;0,0781440781;4,0683760684;9,9194139194;0,0732600733
24.07.2023 17:43:44;4,1807081807;9,9194139194;0,0781440781;3,7557997558;9,9194139194;0,0732600733
24.07.2023 17:43:45;3,5067155067;9,9194139194;0,0781440781;3,0622710623;9,9194139194;0,0732600733
24.07.2023 17:43:45;3,2380952381;9,9194139194;0,0781440781;2,8424908425;9,9194139194;0,0732600733
24.07.2023 17:43:46;2,9401709402;9,9194139194;0,0781440781;2,5054945055;9,9194139194;0,0732600733
24.07.2023 17:43:47;2,398046398;9,9194139194;0,0781440781;2,0122100122;9,9194139194;0,0732600733
24.07.2023 17:43:47;2,0366300366;9,9194139194;0,0781440781;1,7631257631;9,9194139194;0,0732600733
24.07.2023 17:43:48;1,7875457875;9,9194139194;0,0781440781;1,5384615385;9,9194139194;0,0732600733
24.07.2023 17:43:49;1,3724053724;9,9194139194;0,0781440781;1,0891330891;9,9194139194;0,0732600733
24.07.2023 17:43:49;1,1086691087;9,9194139194;0,0781440781;0,8498168498;9,9194139194;0,0732600733
24.07.2023 17:43:50;0,927960928;9,9194139194;0,0781440781;0,7863247863;9,9194139194;0,0732600733
24.07.2023 17:43:51;0,6837606838;9,9194139194;0,0781440781;0,463980464;9,9194139194;0,0732600733
24.07.2023 17:43:51;0,5518925519;9,9194139194;0,0781440781;0,4004884005;9,9194139194;0,0732600733
24.07.2023 17:43:52;0,3565323565;9,9194139194;0,0781440781;0,2832722833;9,9194139194;0,0732600733
24.07.2023 17:43:53;0,1904761905;9,9194139194;0,0781440781;0,2344322344;9,9194139194;0,0732600733
24.07.2023 17:43:53;0,1953601954;9,9194139194;0,0781440781;0,1416361416;9,9194139194;0,0732600733
24.07.2023 17:43:54;0,1514041514;9,9194139194;0,0781440781;0,2246642247;9,9194139194;0,0732600733
24.07.2023 17:43:55;0,1807081807;9,9194139194;0,0781440781;0,21001221;9,9194139194;0,0732600733
24.07.2023 17:43:55;0,2393162393;9,9194139194;0,0781440781;0,336996337;9,9194139194;0,0732600733
24.07.2023 17:43:56;0,2344322344;9,9194139194;0,0781440781;0,4102564103;9,9194139194;0,0732600733
24.07.2023 17:43:57;0,4249084249;9,9194139194;0,0781440781;0,6251526252;9,9194139194;0,0732600733
24.07.2023 17:43:57;0,5616605617;9,9194139194;0,0781440781;0,7228327228;9,9194139194;0,0732600733
24.07.2023 17:43:58;0,7179487179;9,9194139194;0,0781440781;0,9768009768;9,9194139194;0,0732600733
24.07.2023 17:43:59;1,0793650794;9,9194139194;0,0781440781;1,3235653236;9,9194139194;0,0732600733
24.07.2023 17:43:59;1,2698412698;9,9194139194;0,0781440781;1,5335775336;9,9194139194;0,0732600733
24.07.2023 17:44:00;1,5873015873;9,9194139194;0,0781440781;1,8754578755;9,9194139194;0,0732600733
24.07.2023 17:44:01;2,021978022;9,9194139194;0,0781440781;2,4078144078;9,9194139194;0,0732600733
24.07.2023 17:44:01;2,1733821734;9,9194139194;0,0781440781;2,6275946276;9,9194139194;0,0732600733
24.07.2023 17:44:02;2,6227106227;9,9194139194;0,0781440781;2,9841269841;9,9194139194;0,0732600733
24.07.2023 17:44:03;3,1892551893;9,9194139194;0,0781440781;3,4774114774;9,9194139194;0,0732600733
24.07.2023 17:44:03;3,4481074481;9,9194139194;0,0781440781;3,746031746;9,9194139194;0,0732600733
24.07.2023 17:44:04;3,8339438339;9,9194139194;0,0781440781;4,1855921856;9,9194139194;0,0732600733
24.07.2023 17:44:05;4,380952381;9,9194139194;0,0781440781;4,8058608059;9,9194139194;0,0732600733
24.07.2023 17:44:05;4,7277167277;9,9194139194;0,0781440781;5,1477411477;9,9194139194;0,0732600733
24.07.2023 17:44:06;5,1623931624;9,9194139194;0,0781440781;5,4896214896;9,9194139194;0,0732600733
24.07.2023 17:44:07;5,6312576313;9,9194139194;0,0781440781;6,0903540904;9,9194139194;0,0732600733
24.07.2023 17:44:07;5,9291819292;9,9194139194;0,0781440781;6,4615384615;9,9194139194;0,0732600733
24.07.2023 17:44:08;6,3101343101;9,9194139194;0,0781440781;6,7106227106;9,9194139194;0,0732600733
24.07.2023 17:44:09;6,8864468864;9,9194139194;0,0781440781;7,2625152625;9,9194139194;0,0732600733
24.07.2023 17:44:09;7,2820512821;9,9194139194;0,0781440781;7,57997558;9,9194139194;0,0732600733
24.07.2023 17:44:10;7,536019536;9,9194139194;0,0781440781;7,9902319902;9,9194139194;0,0732600733
24.07.2023 17:44:11;8,0781440781;9,9194139194;0,0781440781;8,3321123321;9,9194139194;0,0732600733
24.07.2023 17:44:11;8,3321123321;9,9194139194;0,0781440781;8,6105006105;9,9194139194;0,0732600733
24.07.2023 17:44:12;8,6446886447;9,9194139194;0,0781440781;8,84004884;9,9194139194;0,0732600733
24.07.2023 17:44:13;8,9230769231;9,9194139194;0,0781440781;9,1623931624;9,9194139194;0,0732600733
24.07.2023 17:44:13;9,1037851038;9,9194139194;0,0781440781;9,3772893773;9,9194139194;0,0732600733
24.07.2023 17:44:14;9,2942612943;9,9194139194;0,0781440781;9,5042735043;9,9194139194;0,0732600733
24.07.2023 17:44:15;9,5384615385;9,9194139194;0,0781440781;9,684981685;9,9194139194;0,0732600733
24.07.2023 17:44:15;9,6263736264;9,9194139194;0,0781440781;9,7777777778;9,9194139194;0,0732600733
24.07.2023 17:44:16;9,6752136752;9,9194139194;0,0781440781;9,8705738706;9,9194139194;0,0732600733
24.07.2023 17:44:17;9,8608058608;9,9194139194;0,0781440781;9,9047619048;9,9194139194;0,0732600733
24.07.2023 17:44:17;9,811965812;9,9194139194;0,0781440781;9,8168498168;9,9194139194;0,0732600733
24.07.2023 17:44:18;9,9047619048;9,9194139194;0,0781440781;9,8315018315;9,9194139194;0,0732600733
24.07.2023 17:44:19;9,768009768;9,9194139194;0,0781440781;9,7045177045;9,9194139194;0,0732600733
24.07.2023 17:44:19;9,7289377289;9,9194139194;0,0781440781;9,5286935287;9,9194139194;0,0732600733
24.07.2023 17:44:20;9,5873015873;9,9194139194;0,0781440781;9,4017094017;9,9194139194;0,0732600733
24.07.2023 17:44:21;9,264957265;9,9194139194;0,0781440781;9,137973138;9,9194139194;0,0732600733
24.07.2023 17:44:21;9,137973138;9,9194139194;0,0781440781;8,9181929182;9,9194139194;0,0732600733
24.07.2023 17:44:22;8,9328449328;9,9194139194;0,0781440781;8,7423687424;9,9194139194;0,0732600733
24.07.2023 17:44:23;8,547008547;9,9194139194;0,0781440781;8,3418803419;9,9194139194;0,0732600733
24.07.2023 17:44:23;8,42002442;9,9194139194;0,0781440781;8,0488400488;9,9194139194;0,0732600733
24.07.2023 17:44:24;8,1514041514;9,9194139194;0,0781440781;7,706959707;9,9194139194;0,0732600733
24.07.2023 17:44:25;7,6288156288;9,9194139194;0,0781440781;7,1697191697;9,9194139194;0,0732600733
24.07.2023 17:44:25;7,2576312576;9,9194139194;0,0781440781;6,9597069597;9,9194139194;0,0732600733
24.07.2023 17:44:26;6,9987789988;9,9194139194;0,0781440781;6,5592185592;9,9194139194;0,0732600733
24.07.2023 17:44:27;6,4810744811;9,9194139194;0,0781440781;6,0708180708;9,9194139194;0,0732600733
24.07.2023 17:44:27;6,1196581197;9,9194139194;0,0781440781;5,7533577534;9,9194139194;0,0732600733
24.07.2023 17:44:28;5,6996336996;9,9194139194;0,0781440781;5,3675213675;9,9194139194;0,0732600733
24.07.2023 17:44:29;5,1135531136;9,9194139194;0,0781440781;4,6398046398;9,9194139194;0,0732600733
24.07.2023 17:44:29;4,7667887668;9,9194139194;0,0781440781;4,3467643468;9,9194139194;0,0732600733
24.07.2023 17:44:30;4,42002442;9,9194139194;0,0781440781;3,9365079365;9,9194139194;0,0732600733
24.07.2023 17:44:31;3,7851037851;9,9194139194;0,0781440781;3,3748473748;9,9194139194;0,0732600733
24.07.2023 17:44:31;3,536019536;9,9194139194;0,0781440781;3,1062271062;9,9194139194;0,0732600733
24.07.2023 17:44:32;3,1111111111;9,9194139194;0,0781440781;2,7399267399;9,9194139194;0,0732600733
24.07.2023 17:44:33;2,652014652;9,9194139194;0,0781440781;2,2661782662;9,9194139194;0,0732600733
24.07.2023 17:44:33;2,2857142857;9,9194139194;0,0781440781;2,0561660562;9,9194139194;0,0732600733
24.07.2023 17:44:34;1,9877899878;9,9194139194;0,0781440781;1,6361416361;9,9194139194;0,0732600733
24.07.2023 17:44:34;1,894993895;9,9194139194;0,0781440781;1,5824175824;9,9194139194;0,0732600733
24.07.2023 17:44:35;1,684981685;9,9194139194;0,0781440781;1,4261294261;9,9194139194;0,0732600733
