18.07.2023 05:25:13: Voltage:5,57;MaxVoltage:9,92;MinVoltage:0,07;Ampere:13,35;MaxAmpere:26,17;MinAmpere:0,21
18.07.2023 05:25:15: Voltage:2,82;MaxVoltage:9,92;MinVoltage:0,07;Ampere:6,48;MaxAmpere:26,17;MinAmpere:0,21
18.07.2023 05:25:17: Voltage:0,82;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,66;MaxAmpere:26,17;MinAmpere:0,21
18.07.2023 05:25:19: Voltage:0,23;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,48;MaxAmpere:26,17;MinAmpere:0,21
18.07.2023 05:25:21: Voltage:1,12;MaxVoltage:9,92;MinVoltage:0,07;Ampere:3,79;MaxAmpere:26,17;MinAmpere:0,21
18.07.20218.07.2023 05:28:13: Voltage:5,86;MaxVoltage:5,89;MinVoltage:4,92;Ampere:16,77;MaxAmpere:16,77;MinAmpere:14,32
18.07.2023 05:28:15: Voltage:8,22;MaxVoltage:8,22;MinVoltage:4,92;Ampere:22,17;MaxAmpere:22,42;MinAmpere:14,32
18.07.2023 05:28:17: Voltage:9,69;MaxVoltage:9,7;MinVoltage:4,92;Ampere:25,63;MaxAmpere:25,74;MinAmpere:14,32
18.07.2023 05:28:19: Voltage:9,56;MaxVoltage:9,92;MinVoltage:4,92;Ampere:25,23;MaxAmpere:26,17;MinAmpere:14,32
18.07.2023 05:28:21: Voltage:8,08;MaxVoltage:9,92;MinVoltage:4,92;Ampere:20,63;MaxAmpere:26,17;MinAmpere:14,32
18.07.2023 05:28:23: Voltage:5,62;MaxVoltage:9,92;MinVoltage:4,92;Ampere:13,64;MaxAmpere:26,17;MinAmpere:13,64
18.07.2023 05:28:25: Voltage:2,89;MaxVoltage:9,92;MinVoltage:2,85;Ampere:6,43;MaxAmpere:26,17;MinAmpere:6,43
18.07.2023 05:28:27: Voltage:0,9;MaxVoltage:9,92;MinVoltage:0,86;Ampere:1,56;MaxAmpere:26,17;MinAmpere:1,56
18.07.2023 05:28:29: Voltage:0,18;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,67;MaxAmpere:26,17;MinAmpere:0,22
18.07.2023 05:28:31: Voltage:1,01;MaxVoltage:9,92;MinVoltage:0,07;Ampere:3,24;MaxAmpere:26,17;MinAmpere:0,22
18.07.2023 05:28:33: Voltage:3,25;MaxVoltage:9,92;MinVoltage:0,07;Ampere:9,51;MaxAmpere:26,17;MinAmpere:0,22
18.07.2023 05:28:35: Voltage:6;MaxVoltage:9,92;MinVoltage:0,07;Ampere:16,86;MaxAmpere:26,17;MinAmpere:0,22
18.07.2023 05:28:37: Voltage:8,33;MaxVoltage:9,92;MinVoltage:0,07;Ampere:22,89;MaxAmpere:26,17;MinAmpere:0,22
18.07.2023 05:28:39: Voltage:9,69;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,95;MaxAmpere:26,17;MinAmpere:0,22
18.07.2023 05:28:41: Voltage:9,51;MaxVoltage:9,92;MinVoltage:0,07;Ampere:24,81;MaxAmpere:26,17;MinAmpere:0,22
18.07.2023 05:28:43: Voltage:7,81;MaxVoltage:9,92;MinVoltage:0,07;Ampere:19,67;MaxAmpere:26,17;MinAmpere:0,22
18.07.2023 05:28:45: Voltage:5,12;MaxVoltage:9,92;MinVoltage:0,07;Ampere:12,54;MaxAmpere:26,17;MinAmpere:0,22
18.07.2023 05:28:47: Voltage:2,55;MaxVoltage:9,92;MinVoltage:0,07;Ampere:5,8;MaxAmpere:26,17;MinAmpere:0,22
18.07.2023 05:28:49: Voltage:0,6;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,29;MaxAmpere:26,17;MinAmpere:0,22
18.07.2023 05:28:51: Voltage:0,13;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,66;MaxAmpere:26,17;MinAmpere:0,21
18.07.2023 05:28:53: Voltage:0,64;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,87;MaxAmpere:26,17;MinAmpere:0,21
18.07.2023 05:28:55: Voltage:1,25;MaxVoltage:9,92;MinVoltage:0,07;Ampere:4,31;MaxAmpere:26,17;MinAmpere:0,21
18.07.2023 05:28:57: Voltage:2,24;MaxVoltage:9,92;MinVoltage:0,07;Ampere:7,01;MaxAmpere:26,17;MinAmpere:0,21
18.07.2023 05:28:59: Voltage:3,38;MaxVoltage:9,92;MinVoltage:0,07;Ampere:9,93;MaxAmpere:26,17;MinAmpere:0,21
18.07.2023 05:29:01: Voltage:4,65;MaxVoltage:9,92;MinVoltage:0,07;Ampere:13,48;MaxAmpere:26,17;MinAmpere:0,21
18.07.2023 05:29:03: Voltage:5,97;MaxVoltage:9,92;MinVoltage:0,07;Ampere:16,68;MaxAmpere:26,17;MinAmpere:0,21
18.07.2023 05:29:05: Voltage:7,21;MaxVoltage:9,92;MinVoltage:0,07;Ampere:20,06;MaxAmpere:26,17;MinAmpere:0,21
18.07.2023 05:29:07: Voltage:8,28;MaxVoltage:9,92;MinVoltage:0,07;Ampere:22,75;MaxAmpere:26,17;MinAmpere:0,21
18.07.2023 05:29:09: Voltage:9,08;MaxVoltage:9,92;MinVoltage:0,07;Ampere:24,72;MaxAmpere:26,17;MinAmpere:0,21
18.07.2023 05:29:11: Voltage:9,68;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,81;MaxAmpere:26,17;MinAmpere:0,21
18.07.2023 05:29:13: Voltage:9,79;MaxVoltage:9,92;MinVoltage:0,07;Ampere:26,12;MaxAmpere:26,17;MinAmpere:0,21
18.07.2023 05:29:15: Voltage:9,68;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,45;MaxAmpere:26,17;MinAmpere:0,21
18.07.2023 05:29:17: Voltage:9,27;MaxVoltage:9,92;MinVoltage:0,07;Ampere:23,85;MaxAmpere:26,17;MinAmpere:0,21
18.07.2023 05:29:19: Voltage:8,53;MaxVoltage:9,92;MinVoltage:0,07;Ampere:21,79;MaxAmpere:26,17;MinAmpere:0,21
18.07.2023 05:29:21: Voltage:7,54;MaxVoltage:9,92;MinVoltage:0,07;Ampere:18,9;MaxAmpere:26,17;MinAmpere:0,21
18.07.2023 05:29:23: Voltage:6,3;MaxVoltage:9,92;MinVoltage:0,07;Ampere:15,64;MaxAmpere:26,17;MinAmpere:0,21
18.07.2023 05:29:25: Voltage:4,94;MaxVoltage:9,92;MinVoltage:0,07;Ampere:12,07;MaxAmpere:26,17;MinAmpere:0,21
18.07.2023 05:29:27: Voltage:3,65;MaxVoltage:9,92;MinVoltage:0,07;Ampere:8,55;MaxAmpere:26,17;MinAmpere:0,21
18.07.2023 05:29:29: Voltage:2,57;MaxVoltage:9,92;MinVoltage:0,07;Ampere:5,66;MaxAmpere:26,17;MinAmpere:0,21
18.07.2023 05:29:31: Voltage:1,43;MaxVoltage:9,92;MinVoltage:0,07;Ampere:3,06;MaxAmpere:26,17;MinAmpere:0,21
18.07.2023 05:29:34: Voltage:0,67;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,43;MaxAmpere:26,17;MinAmpere:0,21
18.07.2023 05:29:36: Voltage:0,29;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,7;MaxAmpere:26,17;MinAmpere:0,21
18.07.2023 05:29:38: Voltage:0,09;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,49;MaxAmpere:26,17;MinAmpere:0,21
18.07.2023 05:29:40: Voltage:0,34;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,22;MaxAmpere:26,17;MinAmpere:0,21
18.07.2023 05:29:42: Voltage:0,93;MaxVoltage:9,92;MinVoltage:0,07;Ampere:3,08;MaxAmpere:26,17;MinAmpere:0,21
18.07.2023 05:29:44: Voltage:1,84;MaxVoltage:9,92;MinVoltage:0,07;Ampere:5,76;MaxAmpere:26,17;MinAmpere:0,21
18.07.2023 05:29:46: Voltage:2,8;MaxVoltage:9,92;MinVoltage:0,07;Ampere:8,44;MaxAmpere:26,17;MinAmpere:0,21
18.07.2023 05:29:48: Voltage:4,13;MaxVoltage:9,92;MinVoltage:0,07;Ampere:11,79;MaxAmpere:26,17;MinAmpere:0,21
18.07.2023 05:29:50: Voltage:5,49;MaxVoltage:9,92;MinVoltage:0,07;Ampere:15,44;MaxAmpere:26,17;MinAmpere:0,21
18.07.2023 05:29:52: Voltage:6,72;MaxVoltage:9,92;MinVoltage:0,07;Ampere:18,82;MaxAmpere:26,17;MinAmpere:0,21
18.07.2023 05:29:54: Voltage:7,86;MaxVoltage:9,92;MinVoltage:0,07;Ampere:21,67;MaxAmpere:26,17;MinAmpere:0,21
18.07.2023 05:29:56: Voltage:8,77;MaxVoltage:9,92;MinVoltage:0,07;Ampere:23,91;MaxAmpere:26,17;MinAmpere:0,21
18.07.2023 05:29:58: Voltage:9,42;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,3;MaxAmpere:26,17;MinAmpere:0,21
18.07.2023 05:30:00: Voltage:9,85;MaxVoltage:9,92;MinVoltage:0,07;Ampere:26,12;MaxAmpere:26,17;MinAmpere:0,21
18.07.2023 05:30:02: Voltage:9,81;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,72;MaxAmpere:26,18;MinAmpere:0,21
18.07.2023 05:30:04: Voltage:9,48;MaxVoltage:9,92;MinVoltage:0,07;Ampere:24,63;MaxAmpere:26,18;MinAmpere:0,21
18.07.2023 05:30:06: Voltage:8,83;MaxVoltage:9,92;MinVoltage:0,07;Ampere:22,66;MaxAmpere:26,18;MinAmpere:0,21
18.07.2023 05:30:08: Voltage:7,87;MaxVoltage:9,92;MinVoltage:0,07;Ampere:19,62;MaxAmpere:26,18;MinAmpere:0,21
18.07.2023 05:30:10: Voltage:6,75;MaxVoltage:9,92;MinVoltage:0,07;Ampere:16,71;MaxAmpere:26,18;MinAmpere:0,21
18.07.2023 05:30:12: Voltage:5,48;MaxVoltage:9,92;MinVoltage:0,07;Ampere:13,05;MaxAmpere:26,18;MinAmpere:0,21
18.07.2023 05:30:14: Voltage:4,05;MaxVoltage:9,92;MinVoltage:0,07;Ampere:9,82;MaxAmpere:26,18;MinAmpere:0,21
18.07.2023 05:30:16: Voltage:2,95;MaxVoltage:9,92;MinVoltage:0,07;Ampere:6,64;MaxAmpere:26,18;MinAmpere:0,21
18.07.2023 05:30:18: Voltage:1,79;MaxVoltage:9,92;MinVoltage:0,07;Ampere:4,11;MaxAmpere:26,18;MinAmpere:0,21
18.07.2023 05:30:20: Voltage:1,02;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,92;MaxAmpere:26,18;MinAmpere:0,21
18.07.2023 05:30:22: Voltage:0,42;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,57;MaxAmpere:26,18;MinAmpere:0,21
18.07.2023 05:30:24: Voltage:0,09;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,55;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:30:26: Voltage:0,34;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,17;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:30:28: Voltage:0,71;MaxVoltage:9,92;MinVoltage:0,07;Ampere:2,5;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:30:30: Voltage:1,55;MaxVoltage:9,92;MinVoltage:0,07;Ampere:4,61;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:30:32: Voltage:2,52;MaxVoltage:9,92;MinVoltage:0,07;Ampere:7,77;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:30:34: Voltage:3,78;MaxVoltage:9,92;MinVoltage:0,07;Ampere:10,93;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:30:36: Voltage:5,1;MaxVoltage:9,92;MinVoltage:0,07;Ampere:14,41;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:30:38: Voltage:6,36;MaxVoltage:9,92;MinVoltage:0,07;Ampere:17,74;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:30:40: Voltage:7,58;MaxVoltage:9,92;MinVoltage:0,07;Ampere:20,81;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:30:42: Voltage:8,49;MaxVoltage:9,92;MinVoltage:0,07;Ampere:23,31;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:30:44: Voltage:9,25;MaxVoltage:9,92;MinVoltage:0,07;Ampere:24,98;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:30:46: Voltage:9,72;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,88;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:30:48: Voltage:9,82;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,88;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:30:50: Voltage:9,6;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,12;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:30:52: Voltage:9,01;MaxVoltage:9,92;MinVoltage:0,07;Ampere:23,28;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:30:54: Voltage:8,21;MaxVoltage:9,92;MinVoltage:0,07;Ampere:20,53;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:30:56: Voltage:7,02;MaxVoltage:9,92;MinVoltage:0,07;Ampere:17,53;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:30:58: Voltage:5,85;MaxVoltage:9,92;MinVoltage:0,07;Ampere:14,36;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:31:00: Voltage:4,46;MaxVoltage:9,92;MinVoltage:0,07;Ampere:10,63;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:31:02: Voltage:3,31;MaxVoltage:9,92;MinVoltage:0,07;Ampere:7,61;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:31:04: Voltage:2,17;MaxVoltage:9,92;MinVoltage:0,07;Ampere:4,76;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:31:06: Voltage:1,22;MaxVoltage:9,92;MinVoltage:0,07;Ampere:2,62;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:31:08: Voltage:0,53;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,93;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:31:10: Voltage:0,17;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,27;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:31:12: Voltage:0,18;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,67;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:31:15: Voltage:0,51;MaxVoltage:9,92;MinVoltage:0,07;Ampere:2,01;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:31:17: Voltage:1,25;MaxVoltage:9,92;MinVoltage:0,07;Ampere:4,15;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:31:19: Voltage:2,1;MaxVoltage:9,92;MinVoltage:0,07;Ampere:6,48;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:31:21: Voltage:3,27;MaxVoltage:9,92;MinVoltage:0,07;Ampere:9,99;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:31:23: Voltage:4,66;MaxVoltage:9,92;MinVoltage:0,07;Ampere:13,43;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:31:25: Voltage:5,9;MaxVoltage:9,92;MinVoltage:0,07;Ampere:16,69;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:31:27: Voltage:7,09;MaxVoltage:9,92;MinVoltage:0,07;Ampere:19,8;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:31:29: Voltage:8,24;MaxVoltage:9,92;MinVoltage:0,07;Ampere:22,4;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:31:31: Voltage:9,03;MaxVoltage:9,92;MinVoltage:0,07;Ampere:24,53;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:31:33: Voltage:9,66;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,73;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:31:35: Voltage:9,82;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,91;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:31:37: Voltage:9,78;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,39;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:31:39: Voltage:9,26;MaxVoltage:9,92;MinVoltage:0,07;Ampere:23,86;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:31:41: Voltage:8,5;MaxVoltage:9,92;MinVoltage:0,07;Ampere:21,66;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:31:43: Voltage:7,35;MaxVoltage:9,92;MinVoltage:0,07;Ampere:18,43;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:31:45: Voltage:6,19;MaxVoltage:9,92;MinVoltage:0,07;Ampere:15,4;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:31:47: Voltage:4,95;MaxVoltage:9,92;MinVoltage:0,07;Ampere:11,98;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:31:49: Voltage:3,62;MaxVoltage:9,92;MinVoltage:0,07;Ampere:8,6;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:31:51: Voltage:2,52;MaxVoltage:9,92;MinVoltage:0,07;Ampere:5,5;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:31:53: Voltage:1,49;MaxVoltage:9,92;MinVoltage:0,07;Ampere:3,24;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:31:55: Voltage:0,71;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,2;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:31:57: Voltage:0,32;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,31;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:31:59: Voltage:0,16;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,71;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:32:01: Voltage:0,36;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,47;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:32:03: Voltage:0,96;MaxVoltage:9,92;MinVoltage:0,07;Ampere:3,38;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:32:05: Voltage:1,86;MaxVoltage:9,92;MinVoltage:0,07;Ampere:6,11;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:32:07: Voltage:3,05;MaxVoltage:9,92;MinVoltage:0,07;Ampere:8,89;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:32:09: Voltage:4,2;MaxVoltage:9,92;MinVoltage:0,07;Ampere:12,26;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:32:11: Voltage:5,6;MaxVoltage:9,92;MinVoltage:0,07;Ampere:15,74;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:32:13: Voltage:6,86;MaxVoltage:9,92;MinVoltage:0,07;Ampere:18,87;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:32:15: Voltage:7,97;MaxVoltage:9,92;MinVoltage:0,07;Ampere:21,84;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:32:17: Voltage:8,87;MaxVoltage:9,92;MinVoltage:0,07;Ampere:24,09;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:32:19: Voltage:9,47;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,6;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:32:21: Voltage:9,86;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,86;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:32:23: Voltage:9,85;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,41;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:32:25: Voltage:9,41;MaxVoltage:9,92;MinVoltage:0,07;Ampere:24,43;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:32:27: Voltage:8,7;MaxVoltage:9,92;MinVoltage:0,07;Ampere:22,37;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:32:29: Voltage:7,75;MaxVoltage:9,92;MinVoltage:0,07;Ampere:19,43;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:32:31: Voltage:6,54;MaxVoltage:9,92;MinVoltage:0,07;Ampere:16,36;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:32:33: Voltage:5,33;MaxVoltage:9,92;MinVoltage:0,07;Ampere:12,88;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:32:35: Voltage:3,98;MaxVoltage:9,92;MinVoltage:0,07;Ampere:9,5;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:32:37: Voltage:2,83;MaxVoltage:9,92;MinVoltage:0,07;Ampere:6,28;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:32:39: Voltage:1,67;MaxVoltage:9,92;MinVoltage:0,07;Ampere:3,89;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:32:41: Voltage:0,96;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,89;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:32:43: Voltage:0,28;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,84;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:32:45: Voltage:0,09;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,32;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:32:47: Voltage:0,23;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,19;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:32:49: Voltage:0,84;MaxVoltage:9,92;MinVoltage:0,07;Ampere:2,51;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:32:52: Voltage:1,6;MaxVoltage:9,92;MinVoltage:0,07;Ampere:5,04;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:32:54: Voltage:2,67;MaxVoltage:9,92;MinVoltage:0,07;Ampere:8,04;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:32:56: Voltage:3,76;MaxVoltage:9,92;MinVoltage:0,07;Ampere:11,32;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:32:58: Voltage:5,15;MaxVoltage:9,92;MinVoltage:0,07;Ampere:14,45;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:33:00: Voltage:6,37;MaxVoltage:9,92;MinVoltage:0,07;Ampere:17,81;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:33:02: Voltage:7,62;MaxVoltage:9,92;MinVoltage:0,07;Ampere:20,84;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:33:04: Voltage:8,66;MaxVoltage:9,92;MinVoltage:0,07;Ampere:23,2;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:33:06: Voltage:9,29;MaxVoltage:9,92;MinVoltage:0,07;Ampere:24,94;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:33:08: Voltage:9,82;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,77;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:33:10: Voltage:9,8;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,64;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:33:12: Voltage:9,57;MaxVoltage:9,92;MinVoltage:0,07;Ampere:24,93;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:33:14: Voltage:8,93;MaxVoltage:9,92;MinVoltage:0,07;Ampere:23,04;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:33:16: Voltage:8,04;MaxVoltage:9,92;MinVoltage:0,07;Ampere:20,26;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:33:18: Voltage:7,04;MaxVoltage:9,92;MinVoltage:0,07;Ampere:17,25;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:33:20: Voltage:5,68;MaxVoltage:9,92;MinVoltage:0,07;Ampere:13,95;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:33:22: Voltage:4,49;MaxVoltage:9,92;MinVoltage:0,07;Ampere:10,79;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:33:24: Voltage:3,26;MaxVoltage:9,92;MinVoltage:0,07;Ampere:7,31;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:33:26: Voltage:2;MaxVoltage:9,92;MinVoltage:0,07;Ampere:4,47;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:33:28: Voltage:1,1;MaxVoltage:9,92;MinVoltage:0,07;Ampere:2,22;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:33:30: Voltage:0,47;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,98;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:33:32: Voltage:0,13;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,19;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:33:34: Voltage:0,26;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,68;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:33:36: Voltage:0,58;MaxVoltage:9,92;MinVoltage:0,07;Ampere:2,05;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:33:38: Voltage:1,29;MaxVoltage:9,92;MinVoltage:0,07;Ampere:4,27;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:33:40: Voltage:2,22;MaxVoltage:9,92;MinVoltage:0,07;Ampere:6,86;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:33:42: Voltage:3,48;MaxVoltage:9,92;MinVoltage:0,07;Ampere:10,18;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:33:44: Voltage:4,77;MaxVoltage:9,92;MinVoltage:0,07;Ampere:13,66;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:33:46: Voltage:5,94;MaxVoltage:9,92;MinVoltage:0,07;Ampere:16,77;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:33:48: Voltage:7,13;MaxVoltage:9,92;MinVoltage:0,07;Ampere:20,02;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:33:50: Voltage:8,28;MaxVoltage:9,92;MinVoltage:0,07;Ampere:22,64;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:33:52: Voltage:9,08;MaxVoltage:9,92;MinVoltage:0,07;Ampere:24,7;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:33:54: Voltage:9,68;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,59;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:33:56: Voltage:9,83;MaxVoltage:9,92;MinVoltage:0,07;Ampere:26;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:33:58: Voltage:9,69;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,38;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:34:00: Voltage:9,2;MaxVoltage:9,92;MinVoltage:0,07;Ampere:23,9;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:34:02: Voltage:8,39;MaxVoltage:9,92;MinVoltage:0,07;Ampere:21,27;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:34:04: Voltage:7,41;MaxVoltage:9,92;MinVoltage:0,07;Ampere:18,34;MaxAmpere:26,18;MinAmpere:0,19
18.07.2023 05:34:06: Voltage:6,23;MaxVoltage:9,92;MinVoltage:0,07;Ampere:15,38;MaxAmpere:26,18;MinAmpere:0,19
