19.07.2023 06:15:02: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:15:04: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0,01;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:15:06: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0,01;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:15:08: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:15:10: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:15:12: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:15:14: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:15:16: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0,03;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:15:18: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0,04;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:15:20: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:15:22: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0,01;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:15:24: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0,01;MaxAmpere:0,05;MinAmpere:0;Temperature:0,02;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:15:26: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:15:28: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:15:30: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0,03;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:15:32: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:15:34: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0,01;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:15:36: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0,03;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:15:38: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:15:40: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0,01;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:15:42: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:15:44: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:15:46: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:15:48: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:15:50: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0,01;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:15:52: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:15:54: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:15:56: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0,01;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:15:58: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0,01;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:16:00: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:16:02: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0,03;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:16:04: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0,03;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:16:06: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:16:08: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:16:10: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0,04;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:16:12: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:16:14: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:16:16: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0,01;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:16:18: Voltage:0,02;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:16:20: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:16:22: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0,01;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:16:24: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:16:26: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0,01;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:16:28: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0,01;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:16:30: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:16:32: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:16:34: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:16:36: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0,01;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:16:38: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0,01;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:16:40: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:16:42: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0,03;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:16:44: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:16:46: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:16:48: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0,01;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:16:51: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:16:53: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0,01;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:16:55: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0,04;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:16:57: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0,03;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:16:59: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:17:01: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:17:03: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:17:05: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0,04;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:17:07: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:17:09: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0,01;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:17:11: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:17:13: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0,01;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:17:15: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:17:17: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:17:19: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0,01;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:17:21: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0,01;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:17:23: Voltage:0,02;MaxVoltage:0,02;MinVoltage:0;Ampere:0,01;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:17:25: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0,01;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:17:27: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0,01;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:17:29: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:17:31: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:17:33: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:17:35: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:17:37: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0,03;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:17:39: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:17:41: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0,01;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:17:43: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:17:45: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0,01;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:17:47: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0,01;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:17:49: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:17:51: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:17:53: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:17:55: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0,03;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:17:57: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:17:59: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0,01;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:18:01: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:18:03: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:18:05: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0,01;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:18:07: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:18:09: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0,01;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:18:11: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0,03;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:18:13: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:18:15: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0,01;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:18:17: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0,02;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:18:19: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0,03;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:18:21: Voltage:0,02;MaxVoltage:0,02;MinVoltage:0;Ampere:0,01;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:18:23: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0,03;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:18:25: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0,01;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:18:27: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:18:29: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0,04;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:18:31: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0,01;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:18:33: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:18:35: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0,01;MaxAmpere:0,05;MinAmpere:0;Temperature:0,02;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:18:37: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:18:39: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0,01;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:18:41: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:18:43: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:18:45: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:18:47: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:18:49: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0,03;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:18:51: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0,03;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:18:53: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:18:55: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:18:57: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:18:59: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0,04;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:19:02: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0,03;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:19:04: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0,01;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:19:06: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0,01;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:19:08: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:19:10: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0,01;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:19:12: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0,01;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:19:14: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:19:16: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0,01;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:19:18: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:19:20: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:19:22: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:19:24: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0,03;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:19:26: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:19:28: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:19:30: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0,04;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:19:32: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0,03;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:19:34: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0,01;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:19:36: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0,01;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:19:38: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:19:40: Voltage:0;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
19.07.2023 06:19:42: Voltage:0,01;MaxVoltage:0,02;MinVoltage:0;Ampere:0;MaxAmpere:0,05;MinAmpere:0;Temperature:0,01;MaxTemperature:0,02;MinTemperature:0
