#Date_Time;LadeStrom;MaxLadeStrom;MinLadeStrom;LadeSpannung;MaxLadeSpannung;MinLadeSpannung
24.07.2023 17:43:01;0,1611721612;9,9194139194;0,0781440781;0,1562881563;9,9145299145;0,0781440781
24.07.2023 17:43:02;0,083028083;9,9194139194;0,0781440781;0,1758241758;9,9145299145;0,0732600733
24.07.2023 17:43:02;0,1318681319;9,9194139194;0,0781440781;0,2344322344;9,9145299145;0,0732600733
24.07.2023 17:43:03;0,1807081807;9,9194139194;0,0781440781;0,3663003663;9,9145299145;0,0732600733
24.07.2023 17:43:04;0,4297924298;9,9194139194;0,0781440781;0,5274725275;9,9145299145;0,0732600733
24.07.2023 17:43:04;0,4786324786;9,9194139194;0,0781440781;0,7179487179;9,9145299145;0,0732600733
24.07.2023 17:43:05;0,6349206349;9,9194139194;0,0781440781;0,800976801;9,9145299145;0,0732600733
24.07.2023 17:43:06;0,967032967;9,9194139194;0,0781440781;1,221001221;9,9145299145;0,0732600733
24.07.2023 17:43:06;1,0989010989;9,9194139194;0,0781440781;1,3235653236;9,9145299145;0,0732600733
24.07.2023 17:43:07;1,3870573871;9,9194139194;0,0781440781;1,5775335775;9,9145299145;0,0732600733
24.07.2023 17:43:08;1,6947496947;9,9194139194;0,0781440781;2,1391941392;9,9145299145;0,0732600733
24.07.2023 17:43:08;2,0561660562;9,9194139194;0,0781440781;2,3687423687;9,9145299145;0,0732600733
24.07.2023 17:43:09;2,3492063492;9,9194139194;0,0781440781;2,6178266178;9,9145299145;0,0732600733
24.07.2023 17:43:10;2,8424908425;9,9194139194;0,0781440781;3,1794871795;9,9145299145;0,0732600733
24.07.2023 17:43:10;3,1550671551;9,9194139194;0,0781440781;3,5262515263;9,9145299145;0,0732600733
24.07.2023 17:43:11;3,5409035409;9,9194139194;0,0781440781;3,956043956;9,9145299145;0,0732600733
24.07.2023 17:43:12;4,1367521368;9,9194139194;0,0781440781;4,5128205128;9,9145299145;0,0732600733
24.07.2023 17:43:12;4,4835164835;9,9194139194;0,0781440781;4,8302808303;9,9145299145;0,0732600733
24.07.2023 17:43:13;4,8107448107;9,9194139194;0,0781440781;5,2503052503;9,9145299145;0,0732600733
24.07.2023 17:43:14;5,3919413919;9,9194139194;0,0781440781;5,7582417582;9,9145299145;0,0732600733
24.07.2023 17:43:14;5,6556776557;9,9194139194;0,0781440781;6,188034188;9,9145299145;0,0732600733
24.07.2023 17:43:15;6,0659340659;9,9194139194;0,0781440781;6,525030525;9,9145299145;0,0732600733
24.07.2023 17:43:16;6,7106227106;9,9194139194;0,0781440781;6,9938949939;9,9145299145;0,0732600733
24.07.2023 17:43:16;6,905982906;9,9194139194;0,0781440781;7,3162393162;9,9145299145;0,0732600733
24.07.2023 17:43:17;7,3308913309;9,9194139194;0,0781440781;7,6483516484;9,9145299145;0,0732600733
24.07.2023 17:43:18;7,7802197802;9,9194139194;0,0781440781;8,1221001221;9,9145299145;0,0732600733
24.07.2023 17:43:18;8,126984127;9,9194139194;0,0781440781;8,4297924298;9,9145299145;0,0732600733
24.07.2023 17:43:19;8,3760683761;9,9194139194;0,0781440781;8,7081807082;9,9145299145;0,0732600733
24.07.2023 17:43:20;8,7960927961;9,9194139194;0,0781440781;9,094017094;9,9145299145;0,0732600733
24.07.2023 17:43:20;9,0305250305;9,9194139194;0,0781440781;9,1282051282;9,9145299145;0,0732600733
24.07.2023 17:43:21;9,2063492063;9,9194139194;0,0781440781;9,3821733822;9,9145299145;0,0732600733
24.07.2023 17:43:22;9,4505494505;9,9194139194;0,0781440781;9,5824175824;9,9145299145;0,0732600733
24.07.2023 17:43:22;9,6166056166;9,9194139194;0,0781440781;9,6605616606;9,9145299145;0,0732600733
24.07.2023 17:43:23;9,6605616606;9,9194139194;0,0781440781;9,8461538462;9,9145299145;0,0732600733
24.07.2023 17:43:24;9,7582417582;9,9194139194;0,0781440781;9,8656898657;9,9145299145;0,0732600733
24.07.2023 17:43:24;9,7924297924;9,9194139194;0,0781440781;9,8656898657;9,9145299145;0,0732600733
24.07.2023 17:43:25;9,8021978022;9,9194139194;0,0781440781;9,894993895;9,9145299145;0,0732600733
24.07.2023 17:43:26;9,8656898657;9,9194139194;0,0781440781;9,7924297924;9,9145299145;0,0732600733
24.07.2023 17:43:26;9,8021978022;9,9194139194;0,0781440781;9,6263736264;9,9145299145;0,0732600733
24.07.2023 17:43:27;9,6947496947;9,9194139194;0,0781440781;9,5286935287;9,9145299145;0,0732600733
24.07.2023 17:43:28;9,3821733822;9,9194139194;0,0781440781;9,221001221;9,9145299145;0,0732600733
24.07.2023 17:43:28;9,2942612943;9,9194139194;0,0781440781;9,177045177;9,9145299145;0,0732600733
24.07.2023 17:43:29;9,1721611722;9,9194139194;0,0781440781;8,9084249084;9,9145299145;0,0732600733
24.07.2023 17:43:30;8,800976801;9,9194139194;0,0781440781;8,5763125763;9,9145299145;0,0732600733
24.07.2023 17:43:30;8,5274725275;9,9194139194;0,0781440781;8,3076923077;9,9145299145;0,0732600733
24.07.2023 17:43:31;8,3223443223;9,9194139194;0,0781440781;7,9413919414;9,9145299145;0,0732600733
24.07.2023 17:43:32;7,8632478632;9,9194139194;0,0781440781;7,4334554335;9,9145299145;0,0732600733
24.07.2023 17:43:32;7,6092796093;9,9194139194;0,0781440781;7,1550671551;9,9145299145;0,0732600733
24.07.2023 17:43:33;7,1892551893;9,9194139194;0,0781440781;6,822954823;9,9145299145;0,0732600733
24.07.2023 17:43:34;6,6227106227;9,9194139194;0,0781440781;6,2661782662;9,9145299145;0,0732600733
24.07.2023 17:43:34;6,3882783883;9,9194139194;0,0781440781;6,0073260073;9,9145299145;0,0732600733
24.07.2023 17:43:35;5,9487179487;9,9194139194;0,0781440781;5,6117216117;9,9145299145;0,0732600733
24.07.2023 17:43:36;5,4358974359;9,9194139194;0,0781440781;4,8986568987;9,9145299145;0,0732600733
24.07.2023 17:43:36;5,0695970696;9,9194139194;0,0781440781;4,5958485958;9,9145299145;0,0732600733
24.07.2023 17:43:37;4,7814407814;9,9194139194;0,0781440781;4,2832722833;9,9145299145;0,0732600733
24.07.2023 17:43:38;4,1367521368;9,9194139194;0,0781440781;3,6825396825;9,9145299145;0,0732600733
24.07.2023 17:43:38;3,7118437118;9,9194139194;0,0781440781;3,3650793651;9,9145299145;0,0732600733
24.07.2023 17:43:39;3,3992673993;9,9194139194;0,0781440781;3,0769230769;9,9145299145;0,0732600733
24.07.2023 17:43:40;2,8522588523;9,9194139194;0,0781440781;2,5543345543;9,9145299145;0,0732600733
24.07.2023 17:43:40;2,6275946276;9,9194139194;0,0781440781;2,1391941392;9,9145299145;0,0732600733
24.07.2023 17:43:41;2,2075702076;9,9194139194;0,0781440781;1,9975579976;9,9145299145;0,0732600733
24.07.2023 17:43:42;1,7582417582;9,9194139194;0,0781440781;1,4017094017;9,9145299145;0,0732600733
24.07.2023 17:43:42;1,4554334554;9,9194139194;0,0781440781;1,2991452991;9,9145299145;0,0732600733
24.07.2023 17:43:43;1,3186813187;9,9194139194;0,0781440781;1,0256410256;9,9145299145;0,0732600733
24.07.2023 17:43:44;0,9035409035;9,9194139194;0,0781440781;0,6544566545;9,9145299145;0,0732600733
24.07.2023 17:43:44;0,7326007326;9,9194139194;0,0781440781;0,5323565324;9,9145299145;0,0732600733
24.07.2023 17:43:45;0,5372405372;9,9194139194;0,0781440781;0,4249084249;9,9145299145;0,0732600733
24.07.2023 17:43:46;0,4297924298;9,9194139194;0,0781440781;0,3076923077;9,9145299145;0,0732600733
24.07.2023 17:43:46;0,2490842491;9,9194139194;0,0781440781;0,253968254;9,9145299145;0,0732600733
24.07.2023 17:43:47;0,2735042735;9,9194139194;0,0781440781;0,1514041514;9,9145299145;0,0732600733
24.07.2023 17:43:48;0,0879120879;9,9194139194;0,0781440781;0,1221001221;9,9145299145;0,0732600733
24.07.2023 17:43:48;0,1953601954;9,9194139194;0,0781440781;0,2148962149;9,9145299145;0,0732600733
24.07.2023 17:43:49;0,1904761905;9,9194139194;0,0781440781;0,2735042735;9,9145299145;0,0732600733
24.07.2023 17:43:50;0,3174603175;9,9194139194;0,0781440781;0,4493284493;9,9145299145;0,0732600733
24.07.2023 17:43:50;0,3223443223;9,9194139194;0,0781440781;0,5567765568;9,9145299145;0,0732600733
24.07.2023 17:43:51;0,5567765568;9,9194139194;0,0781440781;0,6984126984;9,9145299145;0,0732600733
24.07.2023 17:43:52;0,7960927961;9,9194139194;0,0781440781;0,9621489621;9,9145299145;0,0732600733
24.07.2023 17:43:53;0,8986568987;9,9194139194;0,0781440781;1,177045177;9,9145299145;0,0732600733
24.07.2023 17:43:53;1,1135531136;9,9194139194;0,0781440781;1,3577533578;9,9145299145;0,0732600733
24.07.2023 17:43:54;1,5384615385;9,9194139194;0,0781440781;1,8608058608;9,9145299145;0,0732600733
24.07.2023 17:43:55;1,8412698413;9,9194139194;0,0781440781;2,1196581197;9,9145299145;0,0732600733
24.07.2023 17:43:55;2,1294261294;9,9194139194;0,0781440781;2,3931623932;9,9145299145;0,0732600733
24.07.2023 17:43:56;2,6080586081;9,9194139194;0,0781440781;2,9352869353;9,9145299145;0,0732600733
24.07.2023 17:43:57;2,8669108669;9,9194139194;0,0781440781;3,1941391941;9,9145299145;0,0732600733
24.07.2023 17:43:57;3,2722832723;9,9194139194;0,0781440781;3,6385836386;9,9145299145;0,0732600733
24.07.2023 17:43:58;3,8046398046;9,9194139194;0,0781440781;4,1318681319;9,9145299145;0,0732600733
24.07.2023 17:43:59;4,1514041514;9,9194139194;0,0781440781;4,4932844933;9,9145299145;0,0732600733
24.07.2023 17:43:59;4,4835164835;9,9194139194;0,0781440781;4,9719169719;9,9145299145;0,0732600733
24.07.2023 17:44:00;5,1623931624;9,9194139194;0,0781440781;5,5482295482;9,9145299145;0,0732600733
24.07.2023 17:44:01;5,3675213675;9,9194139194;0,0781440781;5,8852258852;9,9145299145;0,0732600733
24.07.2023 17:44:01;5,7435897436;9,9194139194;0,0781440781;6,1587301587;9,9145299145;0,0732600733
24.07.2023 17:44:02;6,3833943834;9,9194139194;0,0781440781;6,7887667888;9,9145299145;0,0732600733
24.07.2023 17:44:03;6,7594627595;9,9194139194;0,0781440781;7,032967033;9,9145299145;0,0732600733
24.07.2023 17:44:03;7,0231990232;9,9194139194;0,0781440781;7,4041514042;9,9145299145;0,0732600733
24.07.2023 17:44:04;7,5018315018;9,9194139194;0,0781440781;7,8534798535;9,9145299145;0,0732600733
24.07.2023 17:44:05;7,9023199023;9,9194139194;0,0781440781;8,2393162393;9,9145299145;0,0732600733
24.07.2023 17:44:05;8,1855921856;9,9194139194;0,0781440781;8,4004884005;9,9145299145;0,0732600733
24.07.2023 17:44:06;8,590964591;9,9194139194;0,0781440781;8,8742368742;9,9145299145;0,0732600733
24.07.2023 17:44:07;8,7863247863;9,9194139194;0,0781440781;9,0061050061;9,9145299145;0,0732600733
24.07.2023 17:44:07;9,0451770452;9,9194139194;0,0781440781;9,1819291819;9,9145299145;0,0732600733
24.07.2023 17:44:08;9,2942612943;9,9194139194;0,0781440781;9,5189255189;9,9145299145;0,0732600733
24.07.2023 17:44:09;9,5189255189;9,9194139194;0,0781440781;9,6556776557;9,9145299145;0,0732600733
24.07.2023 17:44:09;9,5482295482;9,9194139194;0,0781440781;9,7777777778;9,9145299145;0,0732600733
24.07.2023 17:44:10;9,7973137973;9,9194139194;0,0781440781;9,8412698413;9,9145299145;0,0732600733
24.07.2023 17:44:11;9,8608058608;9,9194139194;0,0781440781;9,894993895;9,9145299145;0,0732600733
24.07.2023 17:44:11;9,8754578755;9,9194139194;0,0781440781;9,8705738706;9,9145299145;0,0732600733
24.07.2023 17:44:12;9,8412698413;9,9194139194;0,0781440781;9,7875457875;9,9145299145;0,0732600733
24.07.2023 17:44:13;9,7875457875;9,9194139194;0,0781440781;9,7142857143;9,9145299145;0,0732600733
24.07.2023 17:44:13;9,7484737485;9,9194139194;0,0781440781;9,6507936508;9,9145299145;0,0732600733
24.07.2023 17:44:14;9,5921855922;9,9194139194;0,0781440781;9,3724053724;9,9145299145;0,0732600733
24.07.2023 17:44:15;9,474969475;9,9194139194;0,0781440781;9,304029304;9,9145299145;0,0732600733
24.07.2023 17:44:15;9,3235653236;9,9194139194;0,0781440781;9,010989011;9,9145299145;0,0732600733
24.07.2023 17:44:16;8,9328449328;9,9194139194;0,0781440781;8,7374847375;9,9145299145;0,0732600733
24.07.2023 17:44:17;8,7179487179;9,9194139194;0,0781440781;8,4346764347;9,9145299145;0,0732600733
24.07.2023 17:44:17;8,4932844933;9,9194139194;0,0781440781;8,2393162393;9,9145299145;0,0732600733
24.07.2023 17:44:18;8,1172161172;9,9194139194;0,0781440781;7,7704517705;9,9145299145;0,0732600733
24.07.2023 17:44:19;7,8974358974;9,9194139194;0,0781440781;7,4285714286;9,9145299145;0,0732600733
24.07.2023 17:44:19;7,5067155067;9,9194139194;0,0781440781;7,1452991453;9,9145299145;0,0732600733
24.07.2023 17:44:20;6,8766788767;9,9194139194;0,0781440781;6,5738705739;9,9145299145;0,0732600733
24.07.2023 17:44:21;6,7301587302;9,9194139194;0,0781440781;6,2026862027;9,9145299145;0,0732600733
24.07.2023 17:44:21;6,2954822955;9,9194139194;0,0781440781;5,9731379731;9,9145299145;0,0732600733
24.07.2023 17:44:22;5,6898656899;9,9194139194;0,0781440781;5,304029304;9,9145299145;0,0732600733
24.07.2023 17:44:23;5,3870573871;9,9194139194;0,0781440781;4,9963369963;9,9145299145;0,0732600733
24.07.2023 17:44:23;5,0744810745;9,9194139194;0,0781440781;4,6105006105;9,9145299145;0,0732600733
24.07.2023 17:44:24;4,42002442;9,9194139194;0,0781440781;4,0244200244;9,9145299145;0,0732600733
24.07.2023 17:44:25;4,0244200244;9,9194139194;0,0781440781;3,6336996337;9,9145299145;0,0732600733
24.07.2023 17:44:25;3,7997557998;9,9194139194;0,0781440781;3,3797313797;9,9145299145;0,0732600733
24.07.2023 17:44:26;3,072039072;9,9194139194;0,0781440781;2,6715506716;9,9145299145;0,0732600733
24.07.2023 17:44:27;2,7887667888;9,9194139194;0,0781440781;2,4078144078;9,9145299145;0,0732600733
24.07.2023 17:44:27;2,5494505495;9,9194139194;0,0781440781;2,1196581197;9,9145299145;0,0732600733
24.07.2023 17:44:28;1,9926739927;9,9194139194;0,0781440781;1,6996336996;9,9145299145;0,0732600733
24.07.2023 17:44:29;1,8363858364;9,9194139194;0,0781440781;1,4358974359;9,9145299145;0,0732600733
24.07.2023 17:44:29;1,5286935287;9,9194139194;0,0781440781;1,2112332112;9,9145299145;0,0732600733
24.07.2023 17:44:30;1,0402930403;9,9194139194;0,0781440781;0,8107448107;9,9145299145;0,0732600733
24.07.2023 17:44:31;0,927960928;9,9194139194;0,0781440781;0,7472527473;9,9145299145;0,0732600733
24.07.2023 17:44:31;0,7960927961;9,9194139194;0,0781440781;0,5421245421;9,9145299145;0,0732600733
24.07.2023 17:44:32;0,5372405372;9,9194139194;0,0781440781;0,293040293;9,9145299145;0,0732600733
24.07.2023 17:44:33;0,4151404151;9,9194139194;0,0781440781;0,2588522589;9,9145299145;0,0732600733
24.07.2023 17:44:33;0,293040293;9,9194139194;0,0781440781;0,1367521368;9,9145299145;0,0732600733
24.07.2023 17:44:35;0,1562881563;9,9194139194;0,0781440781;0,1709401709;9,9145299145;0,0732600733
24.07.2023 17:44:35;0,1514041514;9,9194139194;0,0781440781;0,1660561661;9,9145299145;0,0732600733
