17.07.2023 08:35:47: 
17.07.2023 09:48:26: Voltage:7,27;MaxVoltage:9,92;MinVoltage:0,07;Ampere:18,25;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,53;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:48:28: Voltage:5,41;MaxVoltage:9,92;MinVoltage:0,07;Ampere:13,03;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4,63;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:48:30: Voltage:3,47;MaxVoltage:9,92;MinVoltage:0,07;Ampere:8,02;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,67;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:48:32: Voltage:1,84;MaxVoltage:9,92;MinVoltage:0,07;Ampere:3,8;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,27;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:48:34: Voltage:0,55;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,3;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,28;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:48:36: Voltage:0,17;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,46;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,17;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:48:38: Voltage:0,5;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,7;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,85;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:48:40: Voltage:1,47;MaxVoltage:9,92;MinVoltage:0,07;Ampere:4,71;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,21;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:48:42: Voltage:3,13;MaxVoltage:9,92;MinVoltage:0,07;Ampere:9,42;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,96;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:48:44: Voltage:5,13;MaxVoltage:9,92;MinVoltage:0,07;Ampere:14,35;MaxAmpere:26,18;MinAmpere:0,19;Temperature:5,87;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:48:46: Voltage:6,98;MaxVoltage:9,92;MinVoltage:0,07;Ampere:19,37;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,72;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:48:48: Voltage:8,57;MaxVoltage:9,92;MinVoltage:0,07;Ampere:23,22;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,09;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:48:50: Voltage:9,63;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,65;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,83;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:48:52: Voltage:9,79;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,76;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,67;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:48:54: Voltage:9,39;MaxVoltage:9,92;MinVoltage:0,07;Ampere:24,14;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,92;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:48:56: Voltage:8,06;MaxVoltage:9,92;MinVoltage:0,07;Ampere:20,43;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,39;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:48:58: Voltage:6,4;MaxVoltage:9,92;MinVoltage:0,07;Ampere:15,71;MaxAmpere:26,18;MinAmpere:0,19;Temperature:5,58;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:49:00: Voltage:4,44;MaxVoltage:9,92;MinVoltage:0,07;Ampere:10,47;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,57;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:49:02: Voltage:2,56;MaxVoltage:9,92;MinVoltage:0,07;Ampere:5,8;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,94;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:49:04: Voltage:1,18;MaxVoltage:9,92;MinVoltage:0,07;Ampere:2,48;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,72;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:49:06: Voltage:0,26;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,39;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,2;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:49:08: Voltage:0,27;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,9;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,46;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:49:10: Voltage:0,86;MaxVoltage:9,92;MinVoltage:0,07;Ampere:2,89;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,49;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:49:12: Voltage:2,24;MaxVoltage:9,92;MinVoltage:0,07;Ampere:7,04;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,98;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:49:14: Voltage:4,05;MaxVoltage:9,92;MinVoltage:0,07;Ampere:11,79;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4,84;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:49:16: Voltage:5,98;MaxVoltage:9,92;MinVoltage:0,07;Ampere:17,09;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,82;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:49:18: Voltage:7,73;MaxVoltage:9,92;MinVoltage:0,07;Ampere:21,42;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,51;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:49:20: Voltage:9,17;MaxVoltage:9,92;MinVoltage:0,07;Ampere:24,75;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,45;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:49:22: Voltage:9,75;MaxVoltage:9,92;MinVoltage:0,07;Ampere:26,05;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,85;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:49:24: Voltage:9,73;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,32;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,34;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:49:26: Voltage:8,79;MaxVoltage:9,92;MinVoltage:0,07;Ampere:22,29;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,19;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:49:28: Voltage:7,22;MaxVoltage:9,92;MinVoltage:0,07;Ampere:18,12;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,44;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:49:30: Voltage:5,48;MaxVoltage:9,92;MinVoltage:0,07;Ampere:13,03;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4,59;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:49:32: Voltage:3,45;MaxVoltage:9,92;MinVoltage:0,07;Ampere:8,17;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,63;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:49:34: Voltage:1,75;MaxVoltage:9,92;MinVoltage:0,07;Ampere:3,97;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,24;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:49:36: Voltage:0,54;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,25;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,35;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:49:38: Voltage:0,21;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,28;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,17;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:49:40: Voltage:0,41;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,88;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,92;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:49:42: Voltage:1,48;MaxVoltage:9,92;MinVoltage:0,07;Ampere:4,83;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,13;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:49:44: Voltage:3,1;MaxVoltage:9,92;MinVoltage:0,07;Ampere:9,38;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4,03;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:49:46: Voltage:5,1;MaxVoltage:9,92;MinVoltage:0,07;Ampere:14,51;MaxAmpere:26,18;MinAmpere:0,19;Temperature:5,92;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:49:48: Voltage:6,91;MaxVoltage:9,92;MinVoltage:0,07;Ampere:19,61;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,66;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:49:50: Voltage:8,49;MaxVoltage:9,92;MinVoltage:0,07;Ampere:23,36;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,14;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:49:52: Voltage:9,64;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,69;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,78;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:49:54: Voltage:9,89;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,65;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,66;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:49:56: Voltage:9,25;MaxVoltage:9,92;MinVoltage:0,07;Ampere:23,96;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,83;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:49:58: Voltage:8,07;MaxVoltage:9,92;MinVoltage:0,07;Ampere:20,55;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,39;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:50:00: Voltage:6,39;MaxVoltage:9,92;MinVoltage:0,07;Ampere:15,86;MaxAmpere:26,18;MinAmpere:0,19;Temperature:5,47;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:50:02: Voltage:4,48;MaxVoltage:9,92;MinVoltage:0,07;Ampere:10,83;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,61;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:50:04: Voltage:2,52;MaxVoltage:9,92;MinVoltage:0,07;Ampere:5,85;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,94;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:50:06: Voltage:1,1;MaxVoltage:9,92;MinVoltage:0,07;Ampere:2,23;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,69;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:50:08: Voltage:0,33;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,45;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,21;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:50:10: Voltage:0,24;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,81;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,39;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:50:12: Voltage:0,96;MaxVoltage:9,92;MinVoltage:0,07;Ampere:3,25;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,39;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:50:14: Voltage:2,34;MaxVoltage:9,92;MinVoltage:0,07;Ampere:6,86;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,01;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:50:16: Voltage:4,16;MaxVoltage:9,92;MinVoltage:0,07;Ampere:12,16;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4,94;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:50:18: Voltage:6,04;MaxVoltage:9,92;MinVoltage:0,07;Ampere:17,16;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,92;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:50:20: Voltage:7,84;MaxVoltage:9,92;MinVoltage:0,07;Ampere:21,6;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,42;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:50:22: Voltage:9,19;MaxVoltage:9,92;MinVoltage:0,07;Ampere:24,79;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,59;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:50:24: Voltage:9,86;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,85;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,86;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:50:26: Voltage:9,68;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,23;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,32;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:50:28: Voltage:8,79;MaxVoltage:9,92;MinVoltage:0,07;Ampere:22,49;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,14;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:50:30: Voltage:7,35;MaxVoltage:9,92;MinVoltage:0,07;Ampere:18,29;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,55;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:50:32: Voltage:5,45;MaxVoltage:9,92;MinVoltage:0,07;Ampere:13,23;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4,49;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:50:34: Voltage:3,43;MaxVoltage:9,92;MinVoltage:0,07;Ampere:7,9;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,6;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:50:36: Voltage:1,82;MaxVoltage:9,92;MinVoltage:0,07;Ampere:3,98;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,23;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:50:38: Voltage:0,53;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,06;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,33;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:50:40: Voltage:0,12;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,39;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,21;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:50:42: Voltage:0,52;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,92;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,94;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:50:44: Voltage:1,62;MaxVoltage:9,92;MinVoltage:0,07;Ampere:4,85;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,25;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:50:46: Voltage:3,2;MaxVoltage:9,92;MinVoltage:0,07;Ampere:9,62;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,93;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:50:48: Voltage:5,05;MaxVoltage:9,92;MinVoltage:0,07;Ampere:14,42;MaxAmpere:26,18;MinAmpere:0,19;Temperature:5,95;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:50:50: Voltage:7,02;MaxVoltage:9,92;MinVoltage:0,07;Ampere:19,37;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,72;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:50:52: Voltage:8,62;MaxVoltage:9,92;MinVoltage:0,07;Ampere:23,15;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,1;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:50:54: Voltage:9,59;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,42;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,73;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:50:56: Voltage:9,8;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,87;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,65;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:50:58: Voltage:9,25;MaxVoltage:9,92;MinVoltage:0,07;Ampere:23,98;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,89;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:51:00: Voltage:8,03;MaxVoltage:9,92;MinVoltage:0,07;Ampere:20,41;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,37;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:51:02: Voltage:6,41;MaxVoltage:9,92;MinVoltage:0,07;Ampere:15,52;MaxAmpere:26,18;MinAmpere:0,19;Temperature:5,46;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:51:04: Voltage:4,34;MaxVoltage:9,92;MinVoltage:0,07;Ampere:10,33;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,53;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:51:06: Voltage:2,53;MaxVoltage:9,92;MinVoltage:0,07;Ampere:5,92;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,86;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:51:08: Voltage:1,15;MaxVoltage:9,92;MinVoltage:0,07;Ampere:2,18;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,63;MaxTemperature:9,92;Min17.07.2023 12:22:50: Voltage:4,92;MaxVoltage:4,92;MinVoltage:4,92;Ampere:14,32;MaxAmpere:14,32;MinAmpere:14,32;Temperature:5,79;MaxTemperature:5,79;MinTemperature:5,79
17.07.2023 12:22:52: Voltage:6,86;MaxVoltage:6,86;MinVoltage:4,92;Ampere:19,22;MaxAmpere:19,22;MinAmpere:14,32;Temperature:7,6;MaxTemperature:7,67;MinTemperature:5,79
17.07.2023 12:22:54: Voltage:8,55;MaxVoltage:8,55;MinVoltage:4,92;Ampere:23,31;MaxAmpere:23,31;MinAmpere:14,32;Temperature:9,03;MaxTemperature:9,04;MinTemperature:5,79
17.07.2023 12:22:56: Voltage:9,5;MaxVoltage:9,54;MinVoltage:4,92;Ampere:25,54;MaxAmpere:25,54;MinAmpere:14,32;Temperature:9,76;MaxTemperature:9,82;MinTemperature:5,79
17.07.2023 12:22:58: Voltage:9,88;MaxVoltage:9,89;MinVoltage:4,92;Ampere:25,96;MaxAmpere:26,17;MinAmpere:14,32;Temperature:9,67;MaxTemperature:9,92;MinTemperature:5,79
17.07.2023 12:23:00: Voltage:9,39;MaxVoltage:9,89;MinVoltage:4,92;Ampere:24,3;MaxAmpere:26,17;MinAmpere:14,32;Temperature:8,88;MaxTemperature:9,92;MinTemperature:5,79
17.07.2023 12:23:02: Voltage:8,16;MaxVoltage:9,89;MinVoltage:4,92;Ampere:20,66;MaxAmpere:26,17;MinAmpere:14,32;Temperature:7,42;MaxTemperature:9,92;MinTemperature:5,79
17.07.2023 12:23:04: Voltage:6,49;MaxVoltage:9,89;MinVoltage:4,92;Ampere:16,06;MaxAmpere:26,17;MinAmpere:14,32;Temperature:5,61;MaxTemperature:9,92;MinTemperature:5,61
17.07.2023 12:23:06: Voltage:4,53;MaxVoltage:9,89;MinVoltage:4,5;Ampere:11,02;MaxAmpere:26,17;MinAmpere:10,93;Temperature:3,66;MaxTemperature:9,92;MinTemperature:3,66
17.07.2023 12:23:09: Voltage:2,62;MaxVoltage:9,89;MinVoltage:2,62;Ampere:6,16;MaxAmpere:26,17;MinAmpere:6,12;Temperature:1,95;MaxTemperature:9,92;MinTemperature:1,95
17.07.2023 12:23:11: Voltage:1,18;MaxVoltage:9,89;MinVoltage:1,15;Ampere:2,46;MaxAmpere:26,17;MinAmpere:2,38;Temperature:0,69;MaxTemperature:9,92;MinTemperature:0,66
17.07.2023 12:23:13: Voltage:0,3;MaxVoltage:9,89;MinVoltage:0,3;Ampere:0,49;MaxAmpere:26,17;MinAmpere:0,49;Temperature:0,2;MaxTemperature:9,92;MinTemperature:0,11
17.07.2023 12:23:15: Voltage:0,17;MaxVoltage:9,89;MinVoltage:0,08;Ampere:0,64;MaxAmpere:26,17;MinAmpere:0,21;Temperature:0,46;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:23:17: Voltage:0,8;MaxVoltage:9,89;MinVoltage:0,08;Ampere:2,75;MaxAmpere:26,17;MinAmpere:0,21;Temperature:1,37;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:23:19: Voltage:2,25;MaxVoltage:9,89;MinVoltage:0,08;Ampere:6,78;MaxAmpere:26,17;MinAmpere:0,21;Temperature:2,85;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:23:21: Voltage:4;MaxVoltage:9,89;MinVoltage:0,08;Ampere:11,41;MaxAmpere:26,17;MinAmpere:0,21;Temperature:4,84;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:23:23: Voltage:5,89;MaxVoltage:9,89;MinVoltage:0,08;Ampere:16,94;MaxAmpere:26,17;MinAmpere:0,21;Temperature:6,69;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:23:25: Voltage:7,68;MaxVoltage:9,89;MinVoltage:0,08;Ampere:21,36;MaxAmpere:26,17;MinAmpere:0,21;Temperature:8,38;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:23:27: Voltage:9,05;MaxVoltage:9,89;MinVoltage:0,08;Ampere:24,49;MaxAmpere:26,17;MinAmpere:0,21;Temperature:9,5;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:23:29: Voltage:9,74;MaxVoltage:9,89;MinVoltage:0,08;Ampere:26,1;MaxAmpere:26,17;MinAmpere:0,21;Temperature:9,87;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:23:31: Voltage:9,71;MaxVoltage:9,9;MinVoltage:0,08;Ampere:25,34;MaxAmpere:26,17;MinAmpere:0,21;Temperature:9,41;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:23:33: Voltage:8,92;MaxVoltage:9,9;MinVoltage:0,08;Ampere:22,56;MaxAmpere:26,17;MinAmpere:0,21;Temperature:8,24;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:23:35: Voltage:7,39;MaxVoltage:9,9;MinVoltage:0,08;Ampere:18,51;MaxAmpere:26,17;MinAmpere:0,21;Temperature:6,59;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:23:37: Voltage:5,58;MaxVoltage:9,9;MinVoltage:0,08;Ampere:13,42;MaxAmpere:26,17;MinAmpere:0,21;Temperature:4,75;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:23:39: Voltage:3,61;MaxVoltage:9,9;MinVoltage:0,08;Ampere:8,42;M17.07.2023 12:24:21: Voltage:4,92;MaxVoltage:4,92;MinVoltage:4,92;Ampere:14,32;MaxAmpere:14,32;MinAmpere:14,32;Temperature:5,79;MaxTemperature:5,79;MinTemperature:5,79
17.07.2023 12:24:23: Voltage:6,86;MaxVoltage:6,86;MinVoltage:4,92;Ampere:19,22;MaxAmpere:19,22;MinAmpere:14,32;Temperature:7,6;MaxTemperature:7,67;MinTemperature:5,79
17.07.2023 12:24:25: Voltage:8,55;MaxVoltage:8,55;MinVoltage:4,92;Ampere:23,31;MaxAmpere:23,31;MinAmpere:14,32;Temperature:9,03;MaxTemperature:9,04;MinTemperature:5,79
17.07.2023 12:24:27: Voltage:9,5;MaxVoltage:9,54;MinVoltage:4,92;Ampere:25,69;MaxAmpere:25,69;MinAmpere:14,32;Temperature:9,82;MaxTemperature:9,82;MinTemperature:5,79
17.07.2023 12:24:29: Voltage:9,88;MaxVoltage:9,89;MinVoltage:4,92;Ampere:25,96;MaxAmpere:26,17;MinAmpere:14,32;Temperature:9,67;MaxTemperature:9,92;MinTemperature:5,79
17.07.2023 12:24:31: Voltage:9,39;MaxVoltage:9,89;MinVoltage:4,92;Ampere:24,36;MaxAmpere:26,17;MinAmpere:14,32;Temperature:8,96;MaxTemperature:9,92;MinTemperature:5,79
17.07.2023 12:24:33: Voltage:8,16;MaxVoltage:9,89;MinVoltage:4,92;Ampere:20,66;MaxAmpere:26,17;MinAmpere:14,32;Temperature:7,42;MaxTemperature:9,92;MinTemperature:5,79
17.07.2023 12:24:35: Voltage:6,52;MaxVoltage:9,89;MinVoltage:4,92;Ampere:15,96;MaxAmpere:26,17;MinAmpere:14,32;Temperature:5,6;MaxTemperature:9,92;MinTemperature:5,6
17.07.2023 12:24:37: Voltage:4,53;MaxVoltage:9,89;MinVoltage:4,5;Ampere:11,02;MaxAmpere:26,17;MinAmpere:10,93;Temperature:3,66;MaxTemperature:9,92;MinTemperature:3,66
17.07.2023 12:24:39: Voltage:2,62;MaxVoltage:9,89;MinVoltage:2,62;Ampere:5,96;MaxAmpere:26,17;MinAmpere:5,96;Temperature:2,03;MaxTemperature:9,92;MinTemperature:1,95
17.07.2023 12:24:41: Voltage:1,18;MaxVoltage:9,89;MinVoltage:1,15;Ampere:2,46;MaxAmpere:26,17;MinAmpere:2,38;Temperature:0,69;MaxTemperature:9,92;MinTemperature:0,66
17.07.2023 12:24:43: Voltage:0,33;MaxVoltage:9,89;MinVoltage:0,3;Ampere:0,54;MaxAmpere:26,17;MinAmpere:0,49;Temperature:0,18;MaxTemperature:9,92;MinTemperature:0,11
17.07.2023 12:24:45: Voltage:0,17;MaxVoltage:9,89;MinVoltage:0,08;Ampere:0,64;MaxAmpere:26,17;MinAmpere:0,21;Temperature:0,46;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:24:47: Voltage:0,86;MaxVoltage:9,89;MinVoltage:0,08;Ampere:2,77;MaxAmpere:26,17;MinAmpere:0,21;Temperature:1,41;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:24:49: Voltage:2,25;MaxVoltage:9,89;MinVoltage:0,08;Ampere:6,78;MaxAmpere:26,17;MinAmpere:0,21;Temperature:2,85;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:24:51: Voltage:3,95;MaxVoltage:9,89;MinVoltage:0,08;Ampere:11,51;MaxAmpere:26,17;MinAmpere:0,21;Temperature:4,9;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:24:53: Voltage:5,89;MaxVoltage:9,89;MinVoltage:0,08;Ampere:16,94;MaxAmpere:26,17;MinAmpere:0,21;Temperature:6,69;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:24:55: Voltage:7,79;MaxVoltage:9,89;MinVoltage:0,08;Ampere:21,21;MaxAmpere:26,17;MinAmpere:0,21;Temperature:8,35;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:24:57: Voltage:9,05;MaxVoltage:9,89;MinVoltage:0,08;Ampere:24,49;MaxAmpere:26,17;MinAmpere:0,21;Temperature:9,5;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:24:59: Voltage:9,82;MaxVoltage:9,89;MinVoltage:0,08;Ampere:25,9;MaxAmpere:26,17;MinAmpere:0,21;Temperature:9,81;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:25:01: Voltage:9,71;MaxVoltage:9,9;MinVoltage:0,08;Ampere:25,34;MaxAmpere:26,17;MinAmpere:0,21;Temperature:9,41;MaxTemperature:9,92;MinTemperature:0,08
